,author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,txt_lower_rm_nonalpha,txt_tokenized,txt_nostp,lemmatized,stemmed,cleaned,polarity
324,150651704,benjamin_fx_trd,True,342,104,5180,34,2012-08-06 10:55:32+00:00, ,232429696971862016,en,0,0,0,0,Twitter Web Client,"Currently 5 units short eur/gbp
2 units short aud/cad and 
2 units long usd/cad.",currently 5 units short eurgbp2 units short audcad and 2 units long usdcad,"['currently', '5', 'units', 'short', 'eurgbp2', 'units', 'short', 'audcad', 'and', '2', 'units', 'long', 'usdcad']","['currently', '5', 'units', 'short', 'eurgbp2', 'units', 'short', 'audcad', '2', 'units', 'long', 'usdcad']","['currently', '5', 'unit', 'short', 'eurgbp2', 'unit', 'short', 'audcad', '2', 'unit', 'long', 'usdcad']","['current', '5', 'unit', 'short', 'eurgbp2', 'unit', 'short', 'audcad', '2', 'unit', 'long', 'usdcad']",current unit short eurgbp2 unit short audcad unit long usdcad,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
325,187265434,393476480020,True,476,1282,4864,5,2012-08-06 10:23:56+00:00,548c2b8e3921a85a,232421743061512193,en,0,0,1,0,Twitter Web Client,@waltervannelli What currency pairs other than USD and EUR might be affected?, what currency pairs other than usd and eur might be affected,"['what', 'currency', 'pairs', 'other', 'than', 'usd', 'and', 'eur', 'might', 'be', 'affected']","['currency', 'pairs', 'usd', 'eur', 'might', 'affected']","['currency', 'pair', 'usd', 'eur', 'might', 'affected']","['currenc', 'pair', 'usd', 'eur', 'might', 'affect']",currenc pair usd eur might affect,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
326,35700018,St_Louis_Ray,True,13949,13811,161817,86,2012-08-06 09:54:40+00:00, ,232414380002783232,en,0,0,0,0,Twitter Web Client,RT @robbooker  $JPM stays short #EUR #USD (1.22-1.19 put spread) and re-enters short #EUR #JPY. Sell #GBP #NOK and #AUD #NZD in cash.,rt   jpm stays short   122119 put spread and reenters short   sell   and   in cash,"['rt', 'jpm', 'stays', 'short', '122119', 'put', 'spread', 'and', 'reenters', 'short', 'sell', 'and', 'in', 'cash']","['rt', 'jpm', 'stays', 'short', '122119', 'put', 'spread', 'reenters', 'short', 'sell', 'cash']","['rt', 'jpm', 'stay', 'short', '122119', 'put', 'spread', 'reenters', 'short', 'sell', 'cash']","['rt', 'jpm', 'stay', 'short', '122119', 'put', 'spread', 'reenter', 'short', 'sell', 'cash']",jpm stay short 122119 put spread reenter short sell cash,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
327,185673983,TheSquareMile,True,7164,5072,97235,225,2012-08-06 09:53:03+00:00, ,232413972257701889,en,0,0,0,1,TweetDeck,$JPM stays short #EUR #USD (1.22-1.19 put spread) and re-enters short #EUR #JPY. Sell #GBP #NOK and #AUD #NZD in cash. #Hmmm,jpm stays short   122119 put spread and reenters short   sell   and   in cash ,"['jpm', 'stays', 'short', '122119', 'put', 'spread', 'and', 'reenters', 'short', 'sell', 'and', 'in', 'cash']","['jpm', 'stays', 'short', '122119', 'put', 'spread', 'reenters', 'short', 'sell', 'cash']","['jpm', 'stay', 'short', '122119', 'put', 'spread', 'reenters', 'short', 'sell', 'cash']","['jpm', 'stay', 'short', '122119', 'put', 'spread', 'reenter', 'short', 'sell', 'cash']",jpm stay short 122119 put spread reenter short sell cash,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
328,43854816,Kitinda_,True,325,273,17349,1,2012-08-06 09:06:55+00:00, ,232402361937715200,en,0,0,0,0,Twitter Web Client,"Just went long on EUR/USD,it is all abt timing in this market and the hanging man candle on the hourly chart gave me reason to enter #GdLuck",just went long on eurusdit is all abt timing in this market and the hanging man candle on the hourly chart gave me reason to enter ,"['just', 'went', 'long', 'on', 'eurusdit', 'is', 'all', 'abt', 'timing', 'in', 'this', 'market', 'and', 'the', 'hanging', 'man', 'candle', 'on', 'the', 'hourly', 'chart', 'gave', 'me', 'reason', 'to', 'enter']","['went', 'long', 'eurusdit', 'abt', 'timing', 'market', 'hanging', 'man', 'candle', 'hourly', 'chart', 'gave', 'reason', 'enter']","['went', 'long', 'eurusdit', 'abt', 'timing', 'market', 'hanging', 'man', 'candle', 'hourly', 'chart', 'gave', 'reason', 'enter']","['went', 'long', 'eurusdit', 'abt', 'time', 'market', 'hang', 'man', 'candl', 'hour', 'chart', 'gave', 'reason', 'enter']",went long eurusdit abt time market hang man candl hour chart gave reason enter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
329,544964025,tradewincomm,True,510,337,29661,6,2012-08-06 08:54:02+00:00, ,232399119979794432,en,0,0,0,0,Twitter Web Client,USD pushing both EUR USD and GBP USD lower. Cable through 1.56 level f,usd pushing both eur usd and gbp usd lower cable through 156 level f,"['usd', 'pushing', 'both', 'eur', 'usd', 'and', 'gbp', 'usd', 'lower', 'cable', 'through', '156', 'level', 'f']","['usd', 'pushing', 'eur', 'usd', 'gbp', 'usd', 'lower', 'cable', '156', 'level', 'f']","['usd', 'pushing', 'eur', 'usd', 'gbp', 'usd', 'lower', 'cable', '156', 'level', 'f']","['usd', 'push', 'eur', 'usd', 'gbp', 'usd', 'lower', 'cabl', '156', 'level', 'f']",usd push eur usd gbp usd lower cabl 156 level,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
330,163405160,PLTfx,True,8514,48,12545,251,2012-08-06 07:25:55+00:00, ,232376944321249280,en,0,0,0,1,TweetDeck,"$EUR/USD topside favored by Commerzbank, looks for gains to 1.2520 and even June high 1.2748 dip support at 1.2290 and 1.2250 #PLTs",eurusd topside favored by commerzbank looks for gains to 12520 and even june high 12748 dip support at 12290 and 12250 ,"['eurusd', 'topside', 'favored', 'by', 'commerzbank', 'looks', 'for', 'gains', 'to', '12520', 'and', 'even', 'june', 'high', '12748', 'dip', 'support', 'at', '12290', 'and', '12250']","['eurusd', 'topside', 'favored', 'commerzbank', 'looks', 'gains', '12520', 'even', 'june', 'high', '12748', 'dip', 'support', '12290', '12250']","['eurusd', 'topside', 'favored', 'commerzbank', 'look', 'gain', '12520', 'even', 'june', 'high', '12748', 'dip', 'support', '12290', '12250']","['eurusd', 'topsid', 'favor', 'commerzbank', 'look', 'gain', '12520', 'even', 'june', 'high', '12748', 'dip', 'support', '12290', '12250']",eurusd topsid favor commerzbank look gain 12520 even june high 12748 dip support 12290 12250,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.8316}"
331,259604418,RMBCIB,True,14131,247,21390,126,2012-08-06 06:25:52+00:00, ,232361832311050240,en,0,0,0,0,Ensight,"Rand directionless, with two-way risks, near bottom of ranges on USD and EUR crosses. R8.15; EUR10.10; GBP12.74. Oil $108.59; Gold $1,609.",rand directionless with twoway risks near bottom of ranges on usd and eur crosses r815 eur1010 gbp1274 oil 10859 gold 1609,"['rand', 'directionless', 'with', 'twoway', 'risks', 'near', 'bottom', 'of', 'ranges', 'on', 'usd', 'and', 'eur', 'crosses', 'r815', 'eur1010', 'gbp1274', 'oil', '10859', 'gold', '1609']","['rand', 'directionless', 'twoway', 'risks', 'near', 'bottom', 'ranges', 'usd', 'eur', 'crosses', 'r815', 'eur1010', 'gbp1274', 'oil', '10859', 'gold', '1609']","['rand', 'directionless', 'twoway', 'risk', 'near', 'bottom', 'range', 'usd', 'eur', 'cross', 'r815', 'eur1010', 'gbp1274', 'oil', '10859', 'gold', '1609']","['rand', 'directionless', 'twoway', 'risk', 'near', 'bottom', 'rang', 'usd', 'eur', 'cross', 'r815', 'eur1010', 'gbp1274', 'oil', '10859', 'gold', '1609']",rand directionless twoway risk near bottom rang usd eur cross r815 eur1010 gbp1274 oil 10859 gold 1609,"{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
332,414259284,Tickmill,True,34156,125,25635,161,2012-08-06 06:11:09+00:00, ,232358128681889792,en,0,0,0,0,Twitter Web Client,"Options expiries: Very large #EUR/USD 1.2500s also 1.2300 and 1.2400 strikes. #GBP/USD 1.5600, #AUD/USD 1.0500 and 1.0520 expirations also.",options expiries very large usd 12500s also 12300 and 12400 strikes usd 15600 usd 10500 and 10520 expirations also,"['options', 'expiries', 'very', 'large', 'usd', '12500s', 'also', '12300', 'and', '12400', 'strikes', 'usd', '15600', 'usd', '10500', 'and', '10520', 'expirations', 'also']","['options', 'expiries', 'large', 'usd', '12500s', 'also', '12300', '12400', 'strikes', 'usd', '15600', 'usd', '10500', '10520', 'expirations', 'also']","['option', 'expiry', 'large', 'usd', '12500s', 'also', '12300', '12400', 'strike', 'usd', '15600', 'usd', '10500', '10520', 'expiration', 'also']","['option', 'expiri', 'larg', 'usd', '12500s', 'also', '12300', '12400', 'strike', 'usd', '15600', 'usd', '10500', '10520', 'expir', 'also']",option expiri larg usd 12500s also 12300 12400 strike usd 15600 usd 10500 10520 expir also,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.128}"
333,414259284,Tickmill,False,34156,125,25635,161,2012-08-06 06:06:56+00:00, ,232357066122084352,en,0,0,0,0,Twitter Web Client,Rally in #EUR/USD looks little more than stop driven and may not be over.EUR strength may be temporary on basis of ECB QE and SNB #USD,rally in usd looks little more than stop driven and may not be overeur strength may be temporary on basis of ecb qe and snb ,"['rally', 'in', 'usd', 'looks', 'little', 'more', 'than', 'stop', 'driven', 'and', 'may', 'not', 'be', 'overeur', 'strength', 'may', 'be', 'temporary', 'on', 'basis', 'of', 'ecb', 'qe', 'and', 'snb']","['rally', 'usd', 'looks', 'little', 'stop', 'driven', 'may', 'overeur', 'strength', 'may', 'temporary', 'basis', 'ecb', 'qe', 'snb']","['rally', 'usd', 'look', 'little', 'stop', 'driven', 'may', 'overeur', 'strength', 'may', 'temporary', 'basis', 'ecb', 'qe', 'snb']","['ralli', 'usd', 'look', 'littl', 'stop', 'driven', 'may', 'overeur', 'strength', 'may', 'temporari', 'basi', 'ecb', 'qe', 'snb']",ralli usd look littl stop driven may overeur strength may temporari basi ecb snb,"{'neg': 0.126, 'neu': 0.69, 'pos': 0.184, 'compound': 0.25}"
334,319480634,rstan1991,False,14,41,100,2,2012-08-06 02:15:41+00:00, ,232298870103744514,en,0,0,1,0,Twitter Web Client,"@IlyaSpivak Hi Ilya, are you short on the EUR/USD and if so what price level are you targeting? Thanks.", hi ilya are you short on the eurusd and if so what price level are you targeting thanks,"['hi', 'ilya', 'are', 'you', 'short', 'on', 'the', 'eurusd', 'and', 'if', 'so', 'what', 'price', 'level', 'are', 'you', 'targeting', 'thanks']","['hi', 'ilya', 'short', 'eurusd', 'price', 'level', 'targeting', 'thanks']","['hi', 'ilya', 'short', 'eurusd', 'price', 'level', 'targeting', 'thanks']","['hi', 'ilya', 'short', 'eurusd', 'price', 'level', 'target', 'thank']",ilya short eurusd price level target thank,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}"
335,304343721,setiawanirwan87,False,52,147,3246,0,2012-08-05 23:54:19+00:00, ,232263297150361601,en,0,0,0,0,UberSocial for BlackBerry,Eur\usd and aud\usd have the same signal..this pair usually have a opposite position...interesting...,eurusd and audusd have the same signalthis pair usually have a opposite positioninteresting,"['eurusd', 'and', 'audusd', 'have', 'the', 'same', 'signalthis', 'pair', 'usually', 'have', 'a', 'opposite', 'positioninteresting']","['eurusd', 'audusd', 'signalthis', 'pair', 'usually', 'opposite', 'positioninteresting']","['eurusd', 'audusd', 'signalthis', 'pair', 'usually', 'opposite', 'positioninteresting']","['eurusd', 'audusd', 'signalthi', 'pair', 'usual', 'opposit', 'positioninterest']",eurusd audusd signalthi pair usual opposit positioninterest,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
336,16195432,soolebop,False,11048,12036,102315,231,2012-08-05 23:44:53+00:00, ,232260919655272448,en,0,0,1,0,Twitter Web Client,@Podcasting101 gbp/usd is better pod.. eur is dangerous with the carry trade in it and all... be careful.., gbpusd is better pod eur is dangerous with the carry trade in it and all be careful,"['gbpusd', 'is', 'better', 'pod', 'eur', 'is', 'dangerous', 'with', 'the', 'carry', 'trade', 'in', 'it', 'and', 'all', 'be', 'careful']","['gbpusd', 'better', 'pod', 'eur', 'dangerous', 'carry', 'trade', 'careful']","['gbpusd', 'better', 'pod', 'eur', 'dangerous', 'carry', 'trade', 'careful']","['gbpusd', 'better', 'pod', 'eur', 'danger', 'carri', 'trade', 'care']",gbpusd better pod eur danger carri trade care,"{'neg': 0.234, 'neu': 0.345, 'pos': 0.421, 'compound': 0.4019}"
337,739352708,BinaryOptions7,False,81,0,3,0,2012-08-05 22:55:04+00:00, ,232248385044881408,en,1,0,0,0,Twitter Web Client,"COMING AUGUST 15th, 2012... EUR / USD 1 minute candle, 6 min. per trade REALtime tweets!  Time and watch the results with stunned amazement!",coming august 15th 2012 eur  usd 1 minute candle 6 min per trade realtime tweets  time and watch the results with stunned amazement,"['coming', 'august', '15th', '2012', 'eur', 'usd', '1', 'minute', 'candle', '6', 'min', 'per', 'trade', 'realtime', 'tweets', 'time', 'and', 'watch', 'the', 'results', 'with', 'stunned', 'amazement']","['coming', 'august', '15th', '2012', 'eur', 'usd', '1', 'minute', 'candle', '6', 'min', 'per', 'trade', 'realtime', 'tweets', 'time', 'watch', 'results', 'stunned', 'amazement']","['coming', 'august', '15th', '2012', 'eur', 'usd', '1', 'minute', 'candle', '6', 'min', 'per', 'trade', 'realtime', 'tweet', 'time', 'watch', 'result', 'stunned', 'amazement']","['come', 'august', '15th', '2012', 'eur', 'usd', '1', 'minut', 'candl', '6', 'min', 'per', 'trade', 'realtim', 'tweet', 'time', 'watch', 'result', 'stun', 'amaz']",come august 15th 2012 eur usd minut candl min per trade realtim tweet time watch result stun amaz,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
338,440203286,ProsperityFXPro,False,460,0,5289,13,2012-08-05 22:20:55+00:00, ,232239790110687232,en,0,0,1,0,Twitter Web Client,I have seen that Eur/usd has had a short at 1.23958 with stoploss 1.2418 and so have decided to go short on the pair.,i have seen that eurusd has had a short at 123958 with stoploss 12418 and so have decided to go short on the pair,"['i', 'have', 'seen', 'that', 'eurusd', 'has', 'had', 'a', 'short', 'at', '123958', 'with', 'stoploss', '12418', 'and', 'so', 'have', 'decided', 'to', 'go', 'short', 'on', 'the', 'pair']","['seen', 'eurusd', 'short', '123958', 'stoploss', '12418', 'decided', 'go', 'short', 'pair']","['seen', 'eurusd', 'short', '123958', 'stoploss', '12418', 'decided', 'go', 'short', 'pair']","['seen', 'eurusd', 'short', '123958', 'stoploss', '12418', 'decid', 'go', 'short', 'pair']",seen eurusd short 123958 stoploss 12418 decid short pair,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
339,15664977,Podcasting101,False,13153,14309,38207,285,2012-08-05 22:09:24+00:00, ,232236892672892928,en,0,0,1,0,TweetDeck,@soolebop i should have said /TF not RUT. it's starting to follow the others lower ATM but hasnt filled the gap yet like es and eur/usd, i should have said tf not rut its starting to follow the others lower atm but hasnt filled the gap yet like es and eurusd,"['i', 'should', 'have', 'said', 'tf', 'not', 'rut', 'its', 'starting', 'to', 'follow', 'the', 'others', 'lower', 'atm', 'but', 'hasnt', 'filled', 'the', 'gap', 'yet', 'like', 'es', 'and', 'eurusd']","['said', 'tf', 'rut', 'starting', 'follow', 'others', 'lower', 'atm', 'hasnt', 'filled', 'gap', 'yet', 'like', 'es', 'eurusd']","['said', 'tf', 'rut', 'starting', 'follow', 'others', 'lower', 'atm', 'hasnt', 'filled', 'gap', 'yet', 'like', 'e', 'eurusd']","['said', 'tf', 'rut', 'start', 'follow', 'other', 'lower', 'atm', 'hasnt', 'fill', 'gap', 'yet', 'like', 'e', 'eurusd']",said rut start follow other lower atm hasnt fill gap yet like eurusd,"{'neg': 0.14, 'neu': 0.701, 'pos': 0.159, 'compound': 0.0772}"
340,208233696,fkntweetme,False,497,538,17126,0,2012-08-05 22:07:14+00:00, ,232236346830368768,en,0,0,1,0,Twitter Web Client,"@Calvofx nicely played, long EUR/USD here taken half and half to ride, I'm still bullish the AUD too and don't discount your 1.20 call", nicely played long eurusd here taken half and half to ride im still bullish the aud too and dont discount your 120 call,"['nicely', 'played', 'long', 'eurusd', 'here', 'taken', 'half', 'and', 'half', 'to', 'ride', 'im', 'still', 'bullish', 'the', 'aud', 'too', 'and', 'dont', 'discount', 'your', '120', 'call']","['nicely', 'played', 'long', 'eurusd', 'taken', 'half', 'half', 'ride', 'im', 'still', 'bullish', 'aud', 'dont', 'discount', '120', 'call']","['nicely', 'played', 'long', 'eurusd', 'taken', 'half', 'half', 'ride', 'im', 'still', 'bullish', 'aud', 'dont', 'discount', '120', 'call']","['nice', 'play', 'long', 'eurusd', 'taken', 'half', 'half', 'ride', 'im', 'still', 'bullish', 'aud', 'dont', 'discount', '120', 'call']",nice play long eurusd taken half half ride still bullish aud dont discount 120 call,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.6369}"
341,366554179,Don_Gronald,False,4681,8,392,18,2012-08-05 21:26:30+00:00, ,232226095720706048,en,0,0,0,0,Twitter Web Client,"Will buy SLB, AAPL and Crude Oil Futures 2morrow. Maybe short VZ for a correction. EUR/USD target 1,25850 , but I don´t buy against trend.",will buy slb aapl and crude oil futures 2morrow maybe short vz for a correction eurusd target 125850  but i dont buy against trend,"['will', 'buy', 'slb', 'aapl', 'and', 'crude', 'oil', 'futures', '2morrow', 'maybe', 'short', 'vz', 'for', 'a', 'correction', 'eurusd', 'target', '125850', 'but', 'i', 'dont', 'buy', 'against', 'trend']","['buy', 'slb', 'aapl', 'crude', 'oil', 'futures', '2morrow', 'maybe', 'short', 'vz', 'correction', 'eurusd', 'target', '125850', 'dont', 'buy', 'trend']","['buy', 'slb', 'aapl', 'crude', 'oil', 'future', '2morrow', 'maybe', 'short', 'vz', 'correction', 'eurusd', 'target', '125850', 'dont', 'buy', 'trend']","['buy', 'slb', 'aapl', 'crude', 'oil', 'futur', '2morrow', 'mayb', 'short', 'vz', 'correct', 'eurusd', 'target', '125850', 'dont', 'buy', 'trend']",buy slb aapl crude oil futur 2morrow mayb short correct eurusd target 125850 dont buy trend,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.5719}"
342,185655184,emuan2010,False,74,1175,579,0,2012-08-05 00:21:16+00:00, ,231907689431707648,en,0,0,0,0,Twitter Web Client,@NeilPSnyder why was the eur/usd up supporting the worse unemployment rate and not down in favour of better non farm job change, why was the eurusd up supporting the worse unemployment rate and not down in favour of better non farm job change,"['why', 'was', 'the', 'eurusd', 'up', 'supporting', 'the', 'worse', 'unemployment', 'rate', 'and', 'not', 'down', 'in', 'favour', 'of', 'better', 'non', 'farm', 'job', 'change']","['eurusd', 'supporting', 'worse', 'unemployment', 'rate', 'favour', 'better', 'non', 'farm', 'job', 'change']","['eurusd', 'supporting', 'worse', 'unemployment', 'rate', 'favour', 'better', 'non', 'farm', 'job', 'change']","['eurusd', 'support', 'wors', 'unemploy', 'rate', 'favour', 'better', 'non', 'farm', 'job', 'chang']",eurusd support wors unemploy rate favour better non farm job chang,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.8176}"
343,293751993,Inferno_Man,False,497,1970,1677,24,2012-08-04 21:02:10+00:00, ,231857583156252672,en,0,0,0,0,Twitter Web Client,EUR/USD is too complicated to trade.  It's all politics where noise to signal too high. Depends on if countries exit and also who exits.,eurusd is too complicated to trade  its all politics where noise to signal too high depends on if countries exit and also who exits,"['eurusd', 'is', 'too', 'complicated', 'to', 'trade', 'its', 'all', 'politics', 'where', 'noise', 'to', 'signal', 'too', 'high', 'depends', 'on', 'if', 'countries', 'exit', 'and', 'also', 'who', 'exits']","['eurusd', 'complicated', 'trade', 'politics', 'noise', 'signal', 'high', 'depends', 'countries', 'exit', 'also', 'exits']","['eurusd', 'complicated', 'trade', 'politics', 'noise', 'signal', 'high', 'depends', 'country', 'exit', 'also', 'exit']","['eurusd', 'complic', 'trade', 'polit', 'nois', 'signal', 'high', 'depend', 'countri', 'exit', 'also', 'exit']",eurusd complic trade polit nois signal high depend countri exit also exit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
